"seqnames" "start" "end"
"8528" "chr7" 36041282 36041884
"8529" "chr7" 36357663 36358598
"8530" "chr7" 36467197 36468255
"8531" "chr7" 36551711 36553587
"8532" "chr7" 36898858 36900449
"8533" "chr7" 37554251 37555435
"8534" "chr7" 37622008 37622614
"8535" "chr7" 37742160 37742763
"8536" "chr7" 37857689 37858673
"8537" "chr7" 37894847 37896255
"8538" "chr7" 38089479 38090612
"8539" "chr7" 38260186 38260889
"8540" "chr7" 38265033 38266133
"8541" "chr7" 38278337 38279758
"8542" "chr7" 38339638 38340916
"8543" "chr7" 38349389 38349905
"8544" "chr7" 38395002 38395903
"8545" "chr7" 38529080 38530173
"8546" "chr7" 38569923 38571288
"8547" "chr7" 38577452 38578198
"8548" "chr7" 38588104 38589562
"8549" "chr7" 38611314 38612671
"8550" "chr7" 38666825 38667547
"8551" "chr7" 38679592 38680686
"8552" "chr7" 38717310 38718130
"8553" "chr7" 38744799 38745391
"8554" "chr7" 38761963 38762680
"8555" "chr7" 38807361 38808416
"8556" "chr7" 38860533 38862104
"8557" "chr7" 38961633 38962785
"8558" "chr7" 39054021 39054797
"8559" "chr7" 39360645 39361373
"8560" "chr7" 39377999 39378991
"8561" "chr7" 39409860 39410715
"8562" "chr7" 39551550 39552651
"8563" "chr7" 39624332 39625875
"8564" "chr7" 39663738 39664774
"8565" "chr7" 39738057 39738945
"8566" "chr7" 39750911 39751924
"8567" "chr7" 39758479 39759704
"8568" "chr7" 40081376 40082507
"8569" "chr7" 40083188 40084425
"8570" "chr7" 40093068 40094365
"8571" "chr7" 40144427 40145310
"8572" "chr7" 40228095 40229011
"8573" "chr7" 40578315 40578874
"8574" "chr7" 40630079 40630901
"8575" "chr7" 40657731 40658481
"8576" "chr7" 40959192 40959916
"8577" "chr7" 40992646 40993731
"8578" "chr7" 41013656 41015041
"8579" "chr7" 41101674 41102662
"8580" "chr7" 41146173 41147312
"8581" "chr7" 41158793 41160418
"8582" "chr7" 41313297 41314282
"8583" "chr7" 41322109 41322980
"8584" "chr7" 41340466 41341251
"8585" "chr7" 41396207 41397097
"8586" "chr7" 41419810 41420428
"8587" "chr7" 41421268 41422065
"8588" "chr7" 41468129 41469515
"8589" "chr7" 41489358 41490357
"8590" "chr7" 41512005 41513235
"8591" "chr7" 41627474 41628245
"8592" "chr7" 41725472 41726890
"8593" "chr7" 41748444 41749554
"8594" "chr7" 41811332 41812183
"8595" "chr7" 41880439 41881661
"8596" "chr7" 41887130 41888012
"8597" "chr7" 41915470 41916535
"8598" "chr7" 42206312 42207366
"8599" "chr7" 43840195 43841135
"8600" "chr7" 44593544 44594793
"8601" "chr7" 44604319 44605184
"8602" "chr7" 44671305 44672238
"8603" "chr7" 44704625 44705608
"8604" "chr7" 44712611 44713409
"8605" "chr7" 44793695 44794474
"8606" "chr7" 44963109 44963481
"8607" "chr7" 44970409 44971020
"8608" "chr7" 45075174 45076377
"8609" "chr7" 45400644 45401316
"8610" "chr7" 46003145 46003702
"8611" "chr7" 46019433 46020238
"8612" "chr7" 47243219 47244298
"8613" "chr7" 47286968 47287995
"8614" "chr7" 47850767 47851182
"8615" "chr7" 48288632 48289788
"8616" "chr7" 48297423 48298503
"8617" "chr7" 48395045 48396483
"8618" "chr7" 48459177 48461178
"8619" "chr7" 48738358 48738858
"8620" "chr7" 48804723 48806152
"8621" "chr7" 48999521 49000410
"8622" "chr7" 49078792 49079598
"8623" "chr7" 49593809 49595147
"8624" "chr7" 49650472 49651413
"8625" "chr7" 49654231 49654660
"8626" "chr7" 50052155 50054241
"8627" "chr7" 50272325 50273216
"8628" "chr7" 50348751 50349909
"8629" "chr7" 50394981 50395525
"8630" "chr7" 50395729 50396120
"8631" "chr7" 50399378 50400080
"8632" "chr7" 50410234 50410911
"8633" "chr7" 50822103 50822815
"8634" "chr7" 50882691 50883608
"8635" "chr7" 50916691 50917408
"8636" "chr7" 51324708 51325655
"8637" "chr7" 51545663 51546750
"8638" "chr7" 51638991 51639856
"8639" "chr7" 51709696 51710020
"8640" "chr7" 51774447 51774672
"8641" "chr7" 51795251 51796484
"8642" "chr7" 52153810 52154667
"8643" "chr7" 52158596 52159484
"8644" "chr7" 52497906 52499001
"8645" "chr7" 52557543 52558945
"8646" "chr7" 52708699 52710207
"8647" "chr7" 52761030 52762503
"8648" "chr7" 52849580 52850200
"8649" "chr7" 52876325 52876863
"8650" "chr7" 52887209 52888270
"8651" "chr7" 52949307 52950374
"8652" "chr7" 53254046 53254623
"8653" "chr7" 53413273 53414380
"8654" "chr7" 54097827 54098870
"8655" "chr7" 54216661 54217669
"8656" "chr7" 54474924 54475903
"8657" "chr7" 54651028 54651575
"8658" "chr7" 54677066 54677980
"8659" "chr7" 55291713 55292488
"8660" "chr7" 55292729 55293214
"8661" "chr7" 55518407 55519094
"8662" "chr7" 55539205 55540558
"8663" "chr7" 55633187 55634084
"8664" "chr7" 56180434 56180794
"8665" "chr7" 56471825 56473358
"8666" "chr7" 56517347 56518377
"8667" "chr7" 56766015 56767119
"8668" "chr7" 56793628 56794896
"8669" "chr7" 56835058 56836323
"8670" "chr7" 57108892 57109765
"8671" "chr7" 57508974 57509780
"8672" "chr7" 57725610 57726354
"8673" "chr7" 58098638 58099268
"8674" "chr7" 58178181 58178939
"8675" "chr7" 58268835 58270254
"8676" "chr7" 58729013 58730261
"8677" "chr7" 58842935 58843318
"8678" "chr7" 58843597 58844170
"8679" "chr7" 59053265 59054400
"8680" "chr7" 59168770 59169643
"8681" "chr7" 59209940 59210978
"8682" "chr7" 59212526 59213101
"8683" "chr7" 59334379 59335981
"8684" "chr7" 59515109 59516025
"8685" "chr7" 59589163 59590063
"8686" "chr7" 59649058 59650070
"8687" "chr7" 59677132 59677934
"8688" "chr7" 60155698 60156441
"8689" "chr7" 60160925 60161510
"8690" "chr7" 60359244 60360645
"8691" "chr7" 60396576 60397726
"8692" "chr7" 61278929 61279972
"8693" "chr7" 61288611 61289040
"8694" "chr7" 61682471 61683943
"8695" "chr7" 62003272 62004306
"8696" "chr7" 62079942 62081253
"8697" "chr7" 62248305 62248850
"8698" "chr7" 62320129 62322016
"8699" "chr7" 63324542 63325528
"8700" "chr7" 65092666 65093288
"8701" "chr7" 65113432 65114361
"8702" "chr7" 65121743 65122572
"8703" "chr7" 65296799 65297474
"8704" "chr7" 65397740 65398835
"8705" "chr7" 65491452 65492104
"8706" "chr7" 65938785 65940355
"8707" "chr7" 66047870 66048717
"8708" "chr7" 66133258 66133824
"8709" "chr7" 66452148 66452979
"8710" "chr7" 66633919 66635353
"8711" "chr7" 66693300 66694387
"8712" "chr7" 66884375 66885340
"8713" "chr7" 67251496 67252152
"8714" "chr7" 67316366 67317387
"8715" "chr7" 67325412 67326360
"8716" "chr7" 67429084 67430150
"8717" "chr7" 67467238 67468217
"8718" "chr7" 67486622 67487292
"8719" "chr7" 67733565 67734713
"8720" "chr7" 67748797 67749670
"8721" "chr7" 69183373 69184519
"8722" "chr7" 69297664 69298428
"8723" "chr7" 69351417 69352929
"8724" "chr7" 69356609 69357755
"8725" "chr7" 69428713 69429530
"8726" "chr7" 69449773 69450634
"8727" "chr7" 69469851 69471130
"8728" "chr7" 69520621 69521431
"8729" "chr7" 69528625 69529563
"8730" "chr7" 69635736 69636820
"8731" "chr7" 69905384 69906294
"8732" "chr7" 71330678 71331859
"8733" "chr7" 71455473 71456172
"8734" "chr7" 71531344 71532026
"8735" "chr7" 71584342 71585074
"8736" "chr7" 71586151 71586818
"8737" "chr7" 71764551 71764974
"8738" "chr7" 71829863 71831004
"8739" "chr7" 72003285 72004084
"8740" "chr7" 72012105 72013345
"8741" "chr7" 72276148 72277007
"8742" "chr7" 72279478 72280029
"8743" "chr7" 72434031 72435132
"8744" "chr7" 72460887 72462011
"8745" "chr7" 73332312 73333308
"8746" "chr7" 73593416 73595708
"8747" "chr7" 73630277 73631323
"8748" "chr7" 73814949 73815413
"8749" "chr7" 73827562 73828217
"8750" "chr7" 73843435 73844196
"8751" "chr7" 73852270 73853217
"8752" "chr7" 74133384 74135181
"8753" "chr8" 291 1747
"8754" "chr8" 65071 65437
"8755" "chr8" 68451 69647
"8756" "chr8" 143947 144628
"8757" "chr8" 387020 388442
"8758" "chr8" 409641 411043
"8759" "chr8" 537464 538028
"8760" "chr8" 621870 623188
"8761" "chr8" 649707 650767
"8762" "chr8" 667735 669195
"8763" "chr8" 943573 944592
"8764" "chr8" 1081929 1082894
"8765" "chr8" 1118240 1118806
"8766" "chr8" 1219150 1220292
"8767" "chr8" 1265775 1267371
"8768" "chr8" 1284582 1285400
"8769" "chr8" 1651270 1652372
"8770" "chr8" 1837875 1838483
"8771" "chr8" 1839507 1840080
"8772" "chr8" 2433289 2434478
"8773" "chr8" 2456684 2457315
"8774" "chr8" 2486975 2487491
"8775" "chr8" 2487698 2488164
"8776" "chr8" 2529632 2530712
"8777" "chr8" 2543032 2543749
"8778" "chr8" 2575724 2576619
"8779" "chr8" 2590746 2592025
"8780" "chr8" 2615487 2616469
"8781" "chr8" 2655342 2656771
"8782" "chr8" 2757654 2758841
"8783" "chr8" 3431087 3431994
"8784" "chr8" 3648875 3649666
"8785" "chr8" 3772822 3774069
"8786" "chr8" 4030303 4031292
"8787" "chr8" 4326991 4327825
"8788" "chr8" 4368371 4369253
"8789" "chr8" 4618099 4618732
"8790" "chr8" 4760497 4761538
"8791" "chr8" 4788421 4789313
"8792" "chr8" 4803708 4804176
"8793" "chr8" 5219623 5220254
"8794" "chr8" 5266871 5268189
"8795" "chr8" 6863158 6864500
"8796" "chr8" 6876692 6878102
"8797" "chr8" 6942781 6943595
"8798" "chr8" 6966860 6967553
"8799" "chr8" 7097605 7098158
"8800" "chr8" 7143357 7144165
"8801" "chr8" 7307781 7308748
"8802" "chr8" 7315390 7316230
"8803" "chr8" 7316464 7317343
"8804" "chr8" 7359155 7360037
"8805" "chr8" 7391226 7392094
"8806" "chr8" 7444008 7444903
"8807" "chr8" 7503581 7504610
"8808" "chr8" 7567026 7567847
"8809" "chr8" 7603240 7603961
"8810" "chr8" 7636631 7637879
"8811" "chr8" 7778301 7779271
"8812" "chr8" 7854012 7854561
"8813" "chr8" 7874953 7875773
"8814" "chr8" 7975359 7976249
"8815" "chr8" 8166111 8167762
"8816" "chr8" 8291273 8292277
"8817" "chr8" 8445478 8446819
"8818" "chr8" 8643751 8644356
"8819" "chr8" 8699004 8699520
"8820" "chr8" 8711851 8713035
"8821" "chr8" 8860791 8861799
"8822" "chr8" 8927653 8927944
"8823" "chr8" 8947261 8948136
"8824" "chr8" 8972942 8973686
"8825" "chr8" 9118552 9119925
"8826" "chr8" 9569440 9570858
"8827" "chr8" 9698495 9700254
"8828" "chr8" 10304673 10305671
"8829" "chr8" 10339606 10340475
"8830" "chr8" 10561795 10562212
"8831" "chr8" 10822806 10823587
"8832" "chr8" 10862306 10863607
"8833" "chr8" 11003802 11004859
"8834" "chr8" 11015990 11016860
"8835" "chr8" 11131171 11131789
"8836" "chr8" 11169841 11170454
"8837" "chr8" 11201533 11202504
"8838" "chr8" 11323771 11324321
"8839" "chr8" 11325248 11325545
"8840" "chr8" 11424402 11425627
"8841" "chr8" 11639572 11640345
"8842" "chr8" 11641986 11642466
"8843" "chr8" 11686799 11688034
"8844" "chr8" 11987806 11988162
"8845" "chr8" 12117849 12118796
"8846" "chr8" 12402113 12403212
"8847" "chr8" 12925202 12926068
"8848" "chr8" 12951066 12951921
"8849" "chr8" 13064661 13065344
"8850" "chr8" 13184668 13185641
"8851" "chr8" 13849480 13851205
"8852" "chr8" 13998955 13999740
"8853" "chr8" 14050861 14051312
"8854" "chr8" 14051664 14052721
"8855" "chr8" 14079742 14080758
"8856" "chr8" 14157665 14158342
"8857" "chr8" 14179038 14179935
"8858" "chr8" 14184126 14184750
"8859" "chr8" 14237897 14239249
"8860" "chr8" 14375344 14375968
"8861" "chr8" 14381117 14381694
"8862" "chr8" 14608864 14609472
"8863" "chr8" 14709888 14710925
"8864" "chr8" 14886050 14886662
"8865" "chr8" 14914618 14915775
"8866" "chr8" 14986911 14988059
"8867" "chr8" 15238918 15240126
"8868" "chr8" 15269185 15269930
"8869" "chr8" 15277555 15278487
"8870" "chr8" 15519519 15520993
"8871" "chr8" 15990897 15991651
"8872" "chr8" 16003734 16005727
"8873" "chr8" 16025177 16026076
"8874" "chr8" 16405825 16406562
"8875" "chr8" 16463256 16464648
"8876" "chr8" 16558568 16559975
"8877" "chr8" 16591587 16592804
"8878" "chr8" 16608702 16609357
"8879" "chr8" 16649752 16651081
"8880" "chr8" 16673837 16674723
"8881" "chr8" 16726352 16726819
"8882" "chr8" 16737918 16738698
"8883" "chr8" 17066641 17067519
"8884" "chr8" 17078158 17078914
"8885" "chr8" 17143370 17144260
"8886" "chr8" 17167402 17168282
"8887" "chr8" 17183959 17185263
"8888" "chr8" 17515236 17516736
"8889" "chr8" 17775131 17775671
"8890" "chr8" 17790222 17791032
"8891" "chr8" 17838608 17839609
"8892" "chr8" 17868770 17869510
"8893" "chr8" 17987072 17987831
"8894" "chr8" 18010497 18011516
"8895" "chr8" 18199183 18200354
"8896" "chr8" 18515582 18516478
"8897" "chr8" 18545229 18546384
"8898" "chr8" 18582323 18583064
"8899" "chr8" 18588335 18589982
"8900" "chr8" 18613419 18614481
"8901" "chr8" 18624333 18625456
"8902" "chr8" 18830196 18831321
"8903" "chr8" 18878814 18880220
"8904" "chr8" 18899352 18899785
"8905" "chr8" 19245654 19246437
"8906" "chr8" 19265691 19266639
"8907" "chr8" 19312888 19313815
"8908" "chr8" 19466128 19467266
"8909" "chr8" 19489826 19490567
"8910" "chr8" 19503880 19504715
"8911" "chr8" 20137767 20138463
"8912" "chr8" 20157004 20158829
"8913" "chr8" 20229897 20231027
"8914" "chr8" 20415779 20416572
"8915" "chr8" 20438408 20439016
"8916" "chr8" 20454829 20455425
"8917" "chr8" 20495529 20496394
"8918" "chr8" 20624025 20624633
"8919" "chr8" 20858372 20858948
"8920" "chr8" 20862809 20863491
"8921" "chr8" 21071417 21072104
"8922" "chr8" 21102403 21103913
"8923" "chr8" 21109858 21110406
"8924" "chr8" 21114242 21114620
"8925" "chr8" 21132741 21133649
"8926" "chr8" 21158865 21159772
"8927" "chr8" 21224273 21225576
"8928" "chr8" 21268207 21268446
"8929" "chr8" 21587882 21589596
"8930" "chr8" 22273620 22274556
"8931" "chr8" 22277073 22277602
"8932" "chr8" 22287975 22288334
"8933" "chr8" 22326318 22327828
"8934" "chr8" 22344945 22345556
"8935" "chr8" 22507799 22508362
"8936" "chr8" 22514153 22515016
"8937" "chr8" 22541845 22542869
"8938" "chr8" 22930746 22932049
"8939" "chr8" 23105072 23105876
"8940" "chr8" 23146870 23147706
"8941" "chr8" 23165414 23166431
"8942" "chr8" 23193565 23194708
"8943" "chr8" 23239719 23240510
"8944" "chr8" 23356115 23357222
"8945" "chr8" 23381474 23382884
"8946" "chr8" 23485038 23486341
"8947" "chr8" 23614796 23615887
"8948" "chr8" 23638592 23639775
"8949" "chr8" 23658460 23659151
"8950" "chr8" 23703220 23704312
"8951" "chr8" 23737989 23739201
"8952" "chr8" 23827186 23828651
"8953" "chr8" 23860887 23862367
"8954" "chr8" 23916144 23917092
"8955" "chr8" 24113219 24113668
"8956" "chr8" 24134668 24136374
"8957" "chr8" 24739628 24740603
"8958" "chr8" 24790158 24791366
"8959" "chr8" 24854194 24854753
"8960" "chr8" 25009952 25011284
"8961" "chr8" 25034017 25034621
"8962" "chr8" 25073738 25074725
"8963" "chr8" 25091280 25092495
"8964" "chr8" 25119200 25120407
"8965" "chr8" 25189875 25191439
"8966" "chr8" 25246768 25247510
"8967" "chr8" 25253820 25254865
"8968" "chr8" 25335722 25336617
"8969" "chr8" 25565356 25566425
"8970" "chr8" 25605090 25605618
"8971" "chr8" 25714876 25716242
"8972" "chr8" 25733808 25735001
"8973" "chr8" 25761497 25762073
"8974" "chr8" 25816732 25817365
"8975" "chr8" 25845540 25846513
"8976" "chr8" 25892294 25893063
"8977" "chr8" 25899548 25900582
"8978" "chr8" 25913338 25914003
"8979" "chr8" 25959344 25960502
"8980" "chr8" 26034325 26035641
"8981" "chr8" 26059238 26060958
"8982" "chr8" 26083676 26084524
"8983" "chr8" 26229277 26230135
"8984" "chr8" 26292410 26292930
"8985" "chr8" 26293232 26294346
"8986" "chr8" 26329266 26330442
"8987" "chr8" 26409689 26410660
"8988" "chr8" 26432213 26433708
"8989" "chr8" 26792184 26793346
"8990" "chr8" 26866700 26868322
"8991" "chr8" 26961236 26961923
"8992" "chr8" 27554991 27555839
"8993" "chr8" 27807680 27808846
"8994" "chr8" 28065131 28066235
"8995" "chr8" 28256495 28257115
"8996" "chr8" 28259091 28260065
"8997" "chr8" 28273812 28274901
"8998" "chr8" 28341670 28342732
"8999" "chr8" 28348937 28350014
"9000" "chr8" 28447948 28449903
"9001" "chr8" 28527418 28529233
"9002" "chr8" 28547462 28547965
"9003" "chr8" 28593607 28594775
"9004" "chr8" 28724271 28725571
"9005" "chr8" 28900499 28901828
"9006" "chr8" 29742216 29743450
"9007" "chr8" 29850885 29852740
"9008" "chr8" 30241912 30243361
"9009" "chr8" 30423938 30424460
"9010" "chr8" 30425351 30426241
"9011" "chr8" 30500575 30501563
"9012" "chr8" 30600391 30601158
"9013" "chr8" 30741752 30743455
"9014" "chr8" 30921273 30922035
"9015" "chr8" 30943996 30944592
"9016" "chr8" 30979321 30979898
"9017" "chr8" 31007973 31009068
"9018" "chr8" 31053264 31054066
"9019" "chr8" 31119181 31120676
"9020" "chr8" 31368220 31369376
"9021" "chr8" 31383525 31384759
"9022" "chr8" 31416655 31417258
"9023" "chr8" 31715619 31716449
"9024" "chr8" 31717031 31717503
"9025" "chr8" 31820777 31822084
"9026" "chr8" 31918646 31919925
"9027" "chr8" 31941393 31943147
"9028" "chr8" 32354406 32354714
"9029" "chr8" 32389551 32390618
"9030" "chr8" 32497507 32497900
"9031" "chr8" 32505911 32506498
"9032" "chr8" 32515914 32516472
"9033" "chr8" 33113636 33114553
"9034" "chr8" 33154173 33154987
"9035" "chr8" 34052335 34053382
"9036" "chr8" 34426651 34428059
"9037" "chr8" 35960303 35961306
"9038" "chr8" 36499988 36500883
"9039" "chr8" 36559948 36560290
"9040" "chr8" 36570270 36571479
"9041" "chr8" 36617582 36618581
"9042" "chr8" 36983077 36983908
"9043" "chr8" 37043845 37044277
"9044" "chr8" 37104485 37105463
"9045" "chr8" 37249031 37250097
"9046" "chr8" 37390329 37391696
"9047" "chr8" 37461440 37462150
"9048" "chr8" 38021897 38023177
"9049" "chr8" 38476593 38477936
"9050" "chr8" 38564278 38565381
"9051" "chr8" 39759649 39760925
"9052" "chr8" 39859183 39859821
"9053" "chr8" 39883477 39884692
"9054" "chr8" 39951373 39952592
"9055" "chr8" 39977287 39979185
"9056" "chr8" 40081081 40082095
"9057" "chr8" 40182870 40183380
"9058" "chr8" 40204653 40205631
"9059" "chr8" 40210377 40211277
"9060" "chr8" 40270265 40271431
"9061" "chr8" 40628420 40629779
"9062" "chr8" 41228089 41228649
"9063" "chr8" 41273043 41273891
"9064" "chr8" 41278739 41279383
"9065" "chr8" 41453548 41454261
"9066" "chr8" 41518484 41519570
"9067" "chr8" 41532823 41534224
"9068" "chr8" 42238481 42239130
"9069" "chr8" 42712127 42712922
"9070" "chr8" 42917335 42918307
"9071" "chr8" 42998852 42999683
"9072" "chr8" 43573864 43575059
"9073" "chr8" 43774633 43775984
"9074" "chr8" 44298642 44299438
"9075" "chr8" 44610757 44611643
"9076" "chr8" 44622848 44624076
"9077" "chr8" 44712815 44714606
"9078" "chr8" 44904090 44905074
"9079" "chr8" 44925795 44926186
"9080" "chr8" 44926370 44927165
"9081" "chr8" 45293440 45294343
"9082" "chr8" 45361642 45362543
"9083" "chr8" 45401541 45402503
"9084" "chr8" 45430155 45431004
"9085" "chr8" 45759107 45760293
"9086" "chr8" 45837494 45838510
"9087" "chr8" 45939072 45940017
"9088" "chr8" 45941927 45942719
"9089" "chr8" 46321275 46322285
"9090" "chr8" 46327103 46327751
"9091" "chr8" 46385604 46386668
"9092" "chr8" 46418315 46419248
"9093" "chr8" 46894318 46895596
"9094" "chr8" 47150620 47152291
"9095" "chr8" 47205886 47206648
"9096" "chr8" 47218930 47220082
"9097" "chr8" 47329058 47329791
"9098" "chr8" 47677101 47678075
"9099" "chr8" 47804054 47804828
"9100" "chr8" 47844075 47845410
"9101" "chr8" 47897372 47898057
"9102" "chr8" 48667384 48668545
"9103" "chr8" 48801288 48802487
"9104" "chr8" 48847492 48848412
"9105" "chr8" 48942395 48943272
"9106" "chr8" 48965341 48966536
"9107" "chr8" 49091917 49092778
"9108" "chr8" 49171951 49172962
"9109" "chr8" 49344583 49345697
"9110" "chr8" 49430502 49432031
"9111" "chr8" 49433397 49433913
"9112" "chr8" 49701144 49702207
"9113" "chr8" 49727953 49729379
"9114" "chr8" 49765542 49766536
"9115" "chr8" 49778205 49779139
"9116" "chr8" 49934920 49935608
"9117" "chr8" 49974790 49975783
"9118" "chr8" 50150657 50151303
"9119" "chr8" 50190606 50191313
"9120" "chr8" 50345688 50346541
"9121" "chr8" 50726798 50727728
"9122" "chr8" 50742904 50743587
"9123" "chr8" 50941889 50943026
"9124" "chr8" 50980601 50981217
"9125" "chr8" 50983564 50984375
"9126" "chr8" 51050026 51050836
"9127" "chr8" 51292897 51293461
"9128" "chr8" 51340167 51340895
"9129" "chr8" 51366385 51367458
"9130" "chr8" 51404263 51405210
"9131" "chr8" 51523801 51524578
"9132" "chr8" 51598740 51599688
"9133" "chr8" 51707654 51708148
"9134" "chr8" 51932930 51934248
"9135" "chr8" 52091314 52091907
"9136" "chr8" 52229057 52230337
"9137" "chr8" 52283944 52285236
"9138" "chr8" 52314374 52315250
"9139" "chr8" 52412426 52413182
"9140" "chr8" 52472862 52473263
"9141" "chr8" 52491128 52491874
"9142" "chr8" 52515063 52515630
"9143" "chr8" 52530797 52531490
"9144" "chr8" 52593571 52594494
"9145" "chr8" 52715828 52716190
"9146" "chr8" 52788674 52789324
"9147" "chr8" 53051192 53052261
"9148" "chr8" 53080416 53081688
"9149" "chr8" 53120153 53121104
"9150" "chr8" 53142820 53143955
"9151" "chr8" 53169026 53169553
"9152" "chr8" 53197364 53198560
"9153" "chr8" 53269531 53271221
"9154" "chr8" 53387440 53388331
"9155" "chr8" 53534630 53535665
"9156" "chr8" 53542138 53542950
"9157" "chr8" 53773237 53773671
"9158" "chr8" 53925781 53926312
"9159" "chr8" 53959841 53960512
"9160" "chr8" 54081613 54083289
"9161" "chr8" 54134890 54136002
"9162" "chr8" 54216097 54216869
"9163" "chr8" 54274138 54274830
"9164" "chr8" 54284592 54286047
"9165" "chr9" 68451 69372
"9166" "chr9" 69707 70718
"9167" "chr9" 100570 101113
"9168" "chr9" 179659 180630
"9169" "chr9" 218826 220107
"9170" "chr9" 295511 296592
"9171" "chr9" 331342 332400
"9172" "chr9" 355748 356796
"9173" "chr9" 491281 492550
